year,state,state_po,county_name,county_fips,candidate,party,candidatevotes
2000,OHIO,OH,Meigs,39105,GEORGE W. BUSH,REPUBLICAN,5750
2000,OHIO,OH,Mercer,39107,GEORGE W. BUSH,REPUBLICAN,12485
2000,OHIO,OH,Miami,39109,GEORGE W. BUSH,REPUBLICAN,26037
2000,OHIO,OH,Monroe,39111,AL GORE,DEMOCRAT,3605
2000,OHIO,OH,Montgomery,39113,AL GORE,DEMOCRAT,114597
2000,OHIO,OH,Morgan,39115,GEORGE W. BUSH,REPUBLICAN,3451
2000,OHIO,OH,Morrow,39117,GEORGE W. BUSH,REPUBLICAN,7842
2000,OHIO,OH,Muskingum,39119,GEORGE W. BUSH,REPUBLICAN,17995
2000,OHIO,OH,Noble,39121,GEORGE W. BUSH,REPUBLICAN,3435
2000,OHIO,OH,Ottawa,39123,GEORGE W. BUSH,REPUBLICAN,9917
2000,OHIO,OH,Paulding,39125,GEORGE W. BUSH,REPUBLICAN,5210
2000,OHIO,OH,Perry,39127,GEORGE W. BUSH,REPUBLICAN,6440
2000,OHIO,OH,Pickaway,39129,GEORGE W. BUSH,REPUBLICAN,10717
2000,OHIO,OH,Pike,39131,GEORGE W. BUSH,REPUBLICAN,5333
2000,OHIO,OH,Portage,39133,AL GORE,DEMOCRAT,31446
2000,OHIO,OH,Preble,39135,GEORGE W. BUSH,REPUBLICAN,11176
2000,OHIO,OH,Putnam,39137,GEORGE W. BUSH,REPUBLICAN,12837
2000,OHIO,OH,Richland,39139,GEORGE W. BUSH,REPUBLICAN,30138
2000,OHIO,OH,Ross,39141,GEORGE W. BUSH,REPUBLICAN,13706
2000,OHIO,OH,Sandusky,39143,GEORGE W. BUSH,REPUBLICAN,13699
2000,OHIO,OH,Scioto,39145,GEORGE W. BUSH,REPUBLICAN,15022
2000,OHIO,OH,Seneca,39147,GEORGE W. BUSH,REPUBLICAN,13863
2000,OHIO,OH,Shelby,39149,GEORGE W. BUSH,REPUBLICAN,12476
2000,OHIO,OH,Stark,39151,GEORGE W. BUSH,REPUBLICAN,78153
2000,OHIO,OH,Summit,39153,AL GORE,DEMOCRAT,119759
2000,OHIO,OH,Trumbull,39155,AL GORE,DEMOCRAT,57643
2000,OHIO,OH,Tuscarawas,39157,GEORGE W. BUSH,REPUBLICAN,19549
2000,OHIO,OH,Union,39159,GEORGE W. BUSH,REPUBLICAN,11502
2000,OHIO,OH,Van Wert,39161,GEORGE W. BUSH,REPUBLICAN,8679
2000,OHIO,OH,Vinton,39163,GEORGE W. BUSH,REPUBLICAN,2720
2000,OHIO,OH,Warren,39165,GEORGE W. BUSH,REPUBLICAN,48318
2000,OHIO,OH,Washington,39167,GEORGE W. BUSH,REPUBLICAN,15342
2000,OHIO,OH,Wayne,39169,GEORGE W. BUSH,REPUBLICAN,25901
2000,OHIO,OH,Williams,39171,GEORGE W. BUSH,REPUBLICAN,9941
2000,OHIO,OH,Wood,39173,GEORGE W. BUSH,REPUBLICAN,27504
2000,OHIO,OH,Wyandot,39175,GEORGE W. BUSH,REPUBLICAN,6113
2000,OKLAHOMA,OK,Adair,40001,GEORGE W. BUSH,REPUBLICAN,3503
2000,OKLAHOMA,OK,Alfalfa,40003,GEORGE W. BUSH,REPUBLICAN,1886
2000,OKLAHOMA,OK,Atoka,40005,GEORGE W. BUSH,REPUBLICAN,2375
2000,OKLAHOMA,OK,Beaver,40007,GEORGE W. BUSH,REPUBLICAN,2092
2000,OKLAHOMA,OK,Beckham,40009,GEORGE W. BUSH,REPUBLICAN,4067
2000,OKLAHOMA,OK,Blaine,40011,GEORGE W. BUSH,REPUBLICAN,2633
2000,OKLAHOMA,OK,Bryan,40013,GEORGE W. BUSH,REPUBLICAN,6084
2000,OKLAHOMA,OK,Caddo,40015,GEORGE W. BUSH,REPUBLICAN,4835
2000,OKLAHOMA,OK,Canadian,40017,GEORGE W. BUSH,REPUBLICAN,22679
2000,OKLAHOMA,OK,Carter,40019,GEORGE W. BUSH,REPUBLICAN,9667
2000,OKLAHOMA,OK,Cherokee,40021,AL GORE,DEMOCRAT,7256
2000,OKLAHOMA,OK,Choctaw,40023,AL GORE,DEMOCRAT,2799
2000,OKLAHOMA,OK,Cimarron,40025,GEORGE W. BUSH,REPUBLICAN,1230
2000,OKLAHOMA,OK,Cleveland,40027,GEORGE W. BUSH,REPUBLICAN,47393
2000,OKLAHOMA,OK,Coal,40029,GEORGE W. BUSH,REPUBLICAN,1196
2000,OKLAHOMA,OK,Comanche,40031,GEORGE W. BUSH,REPUBLICAN,17103
2000,OKLAHOMA,OK,Cotton,40033,GEORGE W. BUSH,REPUBLICAN,1388
2000,OKLAHOMA,OK,Craig,40035,GEORGE W. BUSH,REPUBLICAN,2815
2000,OKLAHOMA,OK,Creek,40037,GEORGE W. BUSH,REPUBLICAN,13580
2000,OKLAHOMA,OK,Custer,40039,GEORGE W. BUSH,REPUBLICAN,6527
2000,OKLAHOMA,OK,Delaware,40041,GEORGE W. BUSH,REPUBLICAN,7618
2000,OKLAHOMA,OK,Dewey,40043,GEORGE W. BUSH,REPUBLICAN,1607
2000,OKLAHOMA,OK,Ellis,40045,GEORGE W. BUSH,REPUBLICAN,1513
2000,OKLAHOMA,OK,Garfield,40047,GEORGE W. BUSH,REPUBLICAN,14902
2000,OKLAHOMA,OK,Garvin,40049,GEORGE W. BUSH,REPUBLICAN,5536
2000,OKLAHOMA,OK,Grady,40051,GEORGE W. BUSH,REPUBLICAN,10040
2000,OKLAHOMA,OK,Grant,40053,GEORGE W. BUSH,REPUBLICAN,1762
2000,OKLAHOMA,OK,Greer,40055,GEORGE W. BUSH,REPUBLICAN,1287
2000,OKLAHOMA,OK,Harmon,40057,GEORGE W. BUSH,REPUBLICAN,692
2000,OKLAHOMA,OK,Harper,40059,GEORGE W. BUSH,REPUBLICAN,1296
2000,OKLAHOMA,OK,Haskell,40061,AL GORE,DEMOCRAT,2510
2000,OKLAHOMA,OK,Hughes,40063,AL GORE,DEMOCRAT,2334
2000,OKLAHOMA,OK,Jackson,40065,GEORGE W. BUSH,REPUBLICAN,5591
2000,OKLAHOMA,OK,Jefferson,40067,GEORGE W. BUSH,REPUBLICAN,1320
2000,OKLAHOMA,OK,Johnston,40069,GEORGE W. BUSH,REPUBLICAN,2072
2000,OKLAHOMA,OK,Kay,40071,GEORGE W. BUSH,REPUBLICAN,11768
2000,OKLAHOMA,OK,Kingfisher,40073,GEORGE W. BUSH,REPUBLICAN,4693
2000,OKLAHOMA,OK,Kiowa,40075,GEORGE W. BUSH,REPUBLICAN,2173
2000,OKLAHOMA,OK,Latimer,40077,AL GORE,DEMOCRAT,1865
2000,OKLAHOMA,OK,Le Flore,40079,GEORGE W. BUSH,REPUBLICAN,8215
2000,OKLAHOMA,OK,Lincoln,40081,GEORGE W. BUSH,REPUBLICAN,7387
2000,OKLAHOMA,OK,Logan,40083,GEORGE W. BUSH,REPUBLICAN,8187
2000,OKLAHOMA,OK,Love,40085,GEORGE W. BUSH,REPUBLICAN,1807
2000,OKLAHOMA,OK,Mcclain,40087,GEORGE W. BUSH,REPUBLICAN,6750
2000,OKLAHOMA,OK,Mccurtain,40089,GEORGE W. BUSH,REPUBLICAN,6601
2000,OKLAHOMA,OK,Mcintosh,40091,AL GORE,DEMOCRAT,4206
2000,OKLAHOMA,OK,Major,40093,GEORGE W. BUSH,REPUBLICAN,2672
2000,OKLAHOMA,OK,Marshall,40095,GEORGE W. BUSH,REPUBLICAN,2641
2000,OKLAHOMA,OK,Mayes,40097,GEORGE W. BUSH,REPUBLICAN,7132
2000,OKLAHOMA,OK,Murray,40099,GEORGE W. BUSH,REPUBLICAN,2609
2000,OKLAHOMA,OK,Muskogee,40101,AL GORE,DEMOCRAT,12520
2000,OKLAHOMA,OK,Noble,40103,GEORGE W. BUSH,REPUBLICAN,3230
2000,OKLAHOMA,OK,Nowata,40105,GEORGE W. BUSH,REPUBLICAN,2069
2000,OKLAHOMA,OK,Okfuskee,40107,GEORGE W. BUSH,REPUBLICAN,1910
2000,OKLAHOMA,OK,Oklahoma,40109,GEORGE W. BUSH,REPUBLICAN,139078
2000,OKLAHOMA,OK,Okmulgee,40111,AL GORE,DEMOCRAT,7186
2000,OKLAHOMA,OK,Osage,40113,GEORGE W. BUSH,REPUBLICAN,8138
2000,OKLAHOMA,OK,Ottawa,40115,AL GORE,DEMOCRAT,5647
2000,OKLAHOMA,OK,Pawnee,40117,GEORGE W. BUSH,REPUBLICAN,3386
2000,OKLAHOMA,OK,Payne,40119,GEORGE W. BUSH,REPUBLICAN,15256
2000,OKLAHOMA,OK,Pittsburg,40121,GEORGE W. BUSH,REPUBLICAN,8514
2000,OKLAHOMA,OK,Pontotoc,40123,GEORGE W. BUSH,REPUBLICAN,7299
2000,OKLAHOMA,OK,Pottawatomie,40125,GEORGE W. BUSH,REPUBLICAN,13235
2000,OKLAHOMA,OK,Pushmataha,40127,GEORGE W. BUSH,REPUBLICAN,2331
2000,OKLAHOMA,OK,Roger Mills,40129,GEORGE W. BUSH,REPUBLICAN,1234
2000,OKLAHOMA,OK,Rogers,40131,GEORGE W. BUSH,REPUBLICAN,17713
2000,OKLAHOMA,OK,Seminole,40133,GEORGE W. BUSH,REPUBLICAN,4011
2000,OKLAHOMA,OK,Sequoyah,40135,GEORGE W. BUSH,REPUBLICAN,6614
2000,OKLAHOMA,OK,Stephens,40137,GEORGE W. BUSH,REPUBLICAN,10860
2000,OKLAHOMA,OK,Texas,40139,GEORGE W. BUSH,REPUBLICAN,4964
2000,OKLAHOMA,OK,Tillman,40141,GEORGE W. BUSH,REPUBLICAN,1920
2000,OKLAHOMA,OK,Tulsa,40143,GEORGE W. BUSH,REPUBLICAN,134152
2000,OKLAHOMA,OK,Wagoner,40145,GEORGE W. BUSH,REPUBLICAN,12981
2000,OKLAHOMA,OK,Washington,40147,GEORGE W. BUSH,REPUBLICAN,13788
2000,OKLAHOMA,OK,Washita,40149,GEORGE W. BUSH,REPUBLICAN,2850
2000,OKLAHOMA,OK,Woods,40151,GEORGE W. BUSH,REPUBLICAN,2774
2000,OKLAHOMA,OK,Woodward,40153,GEORGE W. BUSH,REPUBLICAN,5067
2000,OREGON,OR,Baker,41001,GEORGE W. BUSH,REPUBLICAN,5618
2000,OREGON,OR,Benton,41003,AL GORE,DEMOCRAT,19444
2000,OREGON,OR,Clackamas,41005,GEORGE W. BUSH,REPUBLICAN,77539
2000,OREGON,OR,Clatsop,41007,AL GORE,DEMOCRAT,8296
2000,OREGON,OR,Columbia,41009,AL GORE,DEMOCRAT,10331
2000,OREGON,OR,Coos,41011,GEORGE W. BUSH,REPUBLICAN,15626
2000,OREGON,OR,Crook,41013,GEORGE W. BUSH,REPUBLICAN,5363
2000,OREGON,OR,Curry,41015,GEORGE W. BUSH,REPUBLICAN,6551
2000,OREGON,OR,Deschutes,41017,GEORGE W. BUSH,REPUBLICAN,32132
2000,OREGON,OR,Douglas,41019,GEORGE W. BUSH,REPUBLICAN,30294
2000,OREGON,OR,Gilliam,41021,GEORGE W. BUSH,REPUBLICAN,679
2000,OREGON,OR,Grant,41023,GEORGE W. BUSH,REPUBLICAN,3078
2000,OREGON,OR,Harney,41025,GEORGE W. BUSH,REPUBLICAN,2799
2000,OREGON,OR,Hood River,41027,AL GORE,DEMOCRAT,4072
2000,OREGON,OR,Jackson,41029,GEORGE W. BUSH,REPUBLICAN,46052
2000,OREGON,OR,Jefferson,41031,GEORGE W. BUSH,REPUBLICAN,3838
2000,OREGON,OR,Josephine,41033,GEORGE W. BUSH,REPUBLICAN,22186
2000,OREGON,OR,Klamath,41035,GEORGE W. BUSH,REPUBLICAN,18855
2000,OREGON,OR,Lake,41037,GEORGE W. BUSH,REPUBLICAN,2830
2000,OREGON,OR,Lane,41039,AL GORE,DEMOCRAT,78583
2000,OREGON,OR,Lincoln,41041,AL GORE,DEMOCRAT,10861
2000,OREGON,OR,Linn,41043,GEORGE W. BUSH,REPUBLICAN,25359
2000,OREGON,OR,Malheur,41045,GEORGE W. BUSH,REPUBLICAN,7624
2000,OREGON,OR,Marion,41047,GEORGE W. BUSH,REPUBLICAN,57443
2000,OREGON,OR,Morrow,41049,GEORGE W. BUSH,REPUBLICAN,2224
2000,OREGON,OR,Multnomah,41051,AL GORE,DEMOCRAT,188441
2000,OREGON,OR,Polk,41053,GEORGE W. BUSH,REPUBLICAN,14988
2000,OREGON,OR,Sherman,41055,GEORGE W. BUSH,REPUBLICAN,679
2000,OREGON,OR,Tillamook,41057,GEORGE W. BUSH,REPUBLICAN,5775
2000,OREGON,OR,Umatilla,41059,GEORGE W. BUSH,REPUBLICAN,14140
2000,OREGON,OR,Union,41061,GEORGE W. BUSH,REPUBLICAN,7836
2000,OREGON,OR,Wallowa,41063,GEORGE W. BUSH,REPUBLICAN,3279
2000,OREGON,OR,Wasco,41065,GEORGE W. BUSH,REPUBLICAN,5356
2000,OREGON,OR,Washington,41067,AL GORE,DEMOCRAT,90662
2000,OREGON,OR,Wheeler,41069,GEORGE W. BUSH,REPUBLICAN,584
2000,OREGON,OR,Yamhill,41071,GEORGE W. BUSH,REPUBLICAN,19193
2000,PENNSYLVANIA,PA,Adams,42001,GEORGE W. BUSH,REPUBLICAN,20848
2000,PENNSYLVANIA,PA,Allegheny,42003,AL GORE,DEMOCRAT,329963
2000,PENNSYLVANIA,PA,Armstrong,42005,GEORGE W. BUSH,REPUBLICAN,15508
2000,PENNSYLVANIA,PA,Beaver,42007,AL GORE,DEMOCRAT,38925
2000,PENNSYLVANIA,PA,Bedford,42009,GEORGE W. BUSH,REPUBLICAN,13598
2000,PENNSYLVANIA,PA,Berks,42011,GEORGE W. BUSH,REPUBLICAN,71273
2000,PENNSYLVANIA,PA,Blair,42013,GEORGE W. BUSH,REPUBLICAN,28376
2000,PENNSYLVANIA,PA,Bradford,42015,GEORGE W. BUSH,REPUBLICAN,14660
2000,PENNSYLVANIA,PA,Bucks,42017,AL GORE,DEMOCRAT,132914
2000,PENNSYLVANIA,PA,Butler,42019,GEORGE W. BUSH,REPUBLICAN,44009
2000,PENNSYLVANIA,PA,Cambria,42021,AL GORE,DEMOCRAT,30308
2000,PENNSYLVANIA,PA,Cameron,42023,GEORGE W. BUSH,REPUBLICAN,1383
2000,PENNSYLVANIA,PA,Carbon,42025,AL GORE,DEMOCRAT,10668
2000,PENNSYLVANIA,PA,Centre,42027,GEORGE W. BUSH,REPUBLICAN,26172
2000,PENNSYLVANIA,PA,Chester,42029,GEORGE W. BUSH,REPUBLICAN,100080
2000,PENNSYLVANIA,PA,Clarion,42031,GEORGE W. BUSH,REPUBLICAN,9796
2000,PENNSYLVANIA,PA,Clearfield,42033,GEORGE W. BUSH,REPUBLICAN,18019
2000,PENNSYLVANIA,PA,Clinton,42035,GEORGE W. BUSH,REPUBLICAN,6064
2000,PENNSYLVANIA,PA,Columbia,42037,GEORGE W. BUSH,REPUBLICAN,12095
2000,PENNSYLVANIA,PA,Crawford,42039,GEORGE W. BUSH,REPUBLICAN,18858
2000,PENNSYLVANIA,PA,Cumberland,42041,GEORGE W. BUSH,REPUBLICAN,54802
2000,PENNSYLVANIA,PA,Dauphin,42043,GEORGE W. BUSH,REPUBLICAN,53631
2000,PENNSYLVANIA,PA,Delaware,42045,AL GORE,DEMOCRAT,134861
2000,PENNSYLVANIA,PA,Elk,42047,GEORGE W. BUSH,REPUBLICAN,7347
2000,PENNSYLVANIA,PA,Erie,42049,AL GORE,DEMOCRAT,59399
2000,PENNSYLVANIA,PA,Fayette,42051,AL GORE,DEMOCRAT,28152
2000,PENNSYLVANIA,PA,Forest,42053,GEORGE W. BUSH,REPUBLICAN,1371
2000,PENNSYLVANIA,PA,Franklin,42055,GEORGE W. BUSH,REPUBLICAN,33042
2000,PENNSYLVANIA,PA,Fulton,42057,GEORGE W. BUSH,REPUBLICAN,3753
2000,PENNSYLVANIA,PA,Greene,42059,AL GORE,DEMOCRAT,7230
2000,PENNSYLVANIA,PA,Huntingdon,42061,GEORGE W. BUSH,REPUBLICAN,10408
2000,PENNSYLVANIA,PA,Indiana,42063,GEORGE W. BUSH,REPUBLICAN,16799
2000,PENNSYLVANIA,PA,Jefferson,42065,GEORGE W. BUSH,REPUBLICAN,11473
2000,PENNSYLVANIA,PA,Juniata,42067,GEORGE W. BUSH,REPUBLICAN,5795
2000,PENNSYLVANIA,PA,Lackawanna,42069,AL GORE,DEMOCRAT,57471
2000,PENNSYLVANIA,PA,Lancaster,42071,GEORGE W. BUSH,REPUBLICAN,115900
2000,PENNSYLVANIA,PA,Lawrence,42073,AL GORE,DEMOCRAT,20593
2000,PENNSYLVANIA,PA,Lebanon,42075,GEORGE W. BUSH,REPUBLICAN,28534
2000,PENNSYLVANIA,PA,Lehigh,42077,AL GORE,DEMOCRAT,56667
2000,PENNSYLVANIA,PA,Luzerne,42079,AL GORE,DEMOCRAT,62199
2000,PENNSYLVANIA,PA,Lycoming,42081,GEORGE W. BUSH,REPUBLICAN,27137
2000,PENNSYLVANIA,PA,Mckean,42083,GEORGE W. BUSH,REPUBLICAN,9661
2000,PENNSYLVANIA,PA,Mercer,42085,AL GORE,DEMOCRAT,23817
2000,PENNSYLVANIA,PA,Mifflin,42087,GEORGE W. BUSH,REPUBLICAN,9400
2000,PENNSYLVANIA,PA,Monroe,42089,GEORGE W. BUSH,REPUBLICAN,23265
2000,PENNSYLVANIA,PA,Montgomery,42091,AL GORE,DEMOCRAT,177990
2000,PENNSYLVANIA,PA,Montour,42093,GEORGE W. BUSH,REPUBLICAN,3960
2000,PENNSYLVANIA,PA,Northampton,42095,AL GORE,DEMOCRAT,53097
2000,PENNSYLVANIA,PA,Northumberland,42097,GEORGE W. BUSH,REPUBLICAN,18142
2000,PENNSYLVANIA,PA,Perry,42099,GEORGE W. BUSH,REPUBLICAN,11184
2000,PENNSYLVANIA,PA,Philadelphia,42101,AL GORE,DEMOCRAT,449182
2000,PENNSYLVANIA,PA,Pike,42103,GEORGE W. BUSH,REPUBLICAN,9339
2000,PENNSYLVANIA,PA,Potter,42105,GEORGE W. BUSH,REPUBLICAN,4858
2000,PENNSYLVANIA,PA,Schuylkill,42107,GEORGE W. BUSH,REPUBLICAN,29841
2000,PENNSYLVANIA,PA,Snyder,42109,GEORGE W. BUSH,REPUBLICAN,8963
2000,PENNSYLVANIA,PA,Somerset,42111,GEORGE W. BUSH,REPUBLICAN,20218
2000,PENNSYLVANIA,PA,Sullivan,42113,GEORGE W. BUSH,REPUBLICAN,1928
2000,PENNSYLVANIA,PA,Susquehanna,42115,GEORGE W. BUSH,REPUBLICAN,10226
2000,PENNSYLVANIA,PA,Tioga,42117,GEORGE W. BUSH,REPUBLICAN,9635
2000,PENNSYLVANIA,PA,Union,42119,GEORGE W. BUSH,REPUBLICAN,8523
2000,PENNSYLVANIA,PA,Venango,42121,GEORGE W. BUSH,REPUBLICAN,11642
2000,PENNSYLVANIA,PA,Warren,42123,GEORGE W. BUSH,REPUBLICAN,9290
2000,PENNSYLVANIA,PA,Washington,42125,AL GORE,DEMOCRAT,44961
2000,PENNSYLVANIA,PA,Wayne,42127,GEORGE W. BUSH,REPUBLICAN,11201
2000,PENNSYLVANIA,PA,Westmoreland,42129,GEORGE W. BUSH,REPUBLICAN,80858
2000,PENNSYLVANIA,PA,Wyoming,42131,GEORGE W. BUSH,REPUBLICAN,6922
2000,PENNSYLVANIA,PA,York,42133,GEORGE W. BUSH,REPUBLICAN,87652
2000,RHODE ISLAND,RI,Bristol,44001,AL GORE,DEMOCRAT,13424
2000,RHODE ISLAND,RI,Kent,44003,AL GORE,DEMOCRAT,43265
2000,RHODE ISLAND,RI,Newport,44005,AL GORE,DEMOCRAT,20790
2000,RHODE ISLAND,RI,Providence,44007,AL GORE,DEMOCRAT,142469
2000,RHODE ISLAND,RI,Washington,44009,AL GORE,DEMOCRAT,29560
2000,SOUTH CAROLINA,SC,Abbeville,45001,GEORGE W. BUSH,REPUBLICAN,4450
2000,SOUTH CAROLINA,SC,Aiken,45003,GEORGE W. BUSH,REPUBLICAN,33203
2000,SOUTH CAROLINA,SC,Allendale,45005,AL GORE,DEMOCRAT,2338
2000,SOUTH CAROLINA,SC,Anderson,45007,GEORGE W. BUSH,REPUBLICAN,35827
2000,SOUTH CAROLINA,SC,Bamberg,45009,AL GORE,DEMOCRAT,3451
2000,SOUTH CAROLINA,SC,Barnwell,45011,GEORGE W. BUSH,REPUBLICAN,4521
2000,SOUTH CAROLINA,SC,Beaufort,45013,GEORGE W. BUSH,REPUBLICAN,25561
2000,SOUTH CAROLINA,SC,Berkeley,45015,GEORGE W. BUSH,REPUBLICAN,24796
2000,SOUTH CAROLINA,SC,Calhoun,45017,GEORGE W. BUSH,REPUBLICAN,3216
2000,SOUTH CAROLINA,SC,Charleston,45019,GEORGE W. BUSH,REPUBLICAN,58229
2000,SOUTH CAROLINA,SC,Cherokee,45021,GEORGE W. BUSH,REPUBLICAN,9900
2000,SOUTH CAROLINA,SC,Chester,45023,AL GORE,DEMOCRAT,5242
2000,SOUTH CAROLINA,SC,Chesterfield,45025,GEORGE W. BUSH,REPUBLICAN,6266
2000,SOUTH CAROLINA,SC,Clarendon,45027,AL GORE,DEMOCRAT,5999
2000,SOUTH CAROLINA,SC,Colleton,45029,GEORGE W. BUSH,REPUBLICAN,6767
2000,SOUTH CAROLINA,SC,Darlington,45031,GEORGE W. BUSH,REPUBLICAN,11290
2000,SOUTH CAROLINA,SC,Dillon,45033,AL GORE,DEMOCRAT,4930
2000,SOUTH CAROLINA,SC,Dorchester,45035,GEORGE W. BUSH,REPUBLICAN,20734
2000,SOUTH CAROLINA,SC,Edgefield,45037,GEORGE W. BUSH,REPUBLICAN,4760
2000,SOUTH CAROLINA,SC,Fairfield,45039,AL GORE,DEMOCRAT,5263
2000,SOUTH CAROLINA,SC,Florence,45041,GEORGE W. BUSH,REPUBLICAN,23678
2000,SOUTH CAROLINA,SC,Georgetown,45043,GEORGE W. BUSH,REPUBLICAN,10535
2000,SOUTH CAROLINA,SC,Greenville,45045,GEORGE W. BUSH,REPUBLICAN,92714
2000,SOUTH CAROLINA,SC,Greenwood,45047,GEORGE W. BUSH,REPUBLICAN,12193
2000,SOUTH CAROLINA,SC,Hampton,45049,AL GORE,DEMOCRAT,4896
2000,SOUTH CAROLINA,SC,Horry,45051,GEORGE W. BUSH,REPUBLICAN,40300
2000,SOUTH CAROLINA,SC,Jasper,45053,AL GORE,DEMOCRAT,3646
2000,SOUTH CAROLINA,SC,Kershaw,45055,GEORGE W. BUSH,REPUBLICAN,11911
2000,SOUTH CAROLINA,SC,Lancaster,45057,GEORGE W. BUSH,REPUBLICAN,11676
2000,SOUTH CAROLINA,SC,Laurens,45059,GEORGE W. BUSH,REPUBLICAN,12102
2000,SOUTH CAROLINA,SC,Lee,45061,AL GORE,DEMOCRAT,3899
2000,SOUTH CAROLINA,SC,Lexington,45063,GEORGE W. BUSH,REPUBLICAN,58095
2000,SOUTH CAROLINA,SC,Mccormick,45065,AL GORE,DEMOCRAT,1896
2000,SOUTH CAROLINA,SC,Marion,45067,AL GORE,DEMOCRAT,7358
2000,SOUTH CAROLINA,SC,Marlboro,45069,AL GORE,DEMOCRAT,5060
2000,SOUTH CAROLINA,SC,Newberry,45071,GEORGE W. BUSH,REPUBLICAN,7492
2000,SOUTH CAROLINA,SC,Oconee,45073,GEORGE W. BUSH,REPUBLICAN,15364
2000,SOUTH CAROLINA,SC,Orangeburg,45075,AL GORE,DEMOCRAT,19802
2000,SOUTH CAROLINA,SC,Pickens,45077,GEORGE W. BUSH,REPUBLICAN,24681
2000,SOUTH CAROLINA,SC,Richland,45079,AL GORE,DEMOCRAT,63179
2000,SOUTH CAROLINA,SC,Saluda,45081,GEORGE W. BUSH,REPUBLICAN,4098
2000,SOUTH CAROLINA,SC,Spartanburg,45083,GEORGE W. BUSH,REPUBLICAN,52114
2000,SOUTH CAROLINA,SC,Sumter,45085,GEORGE W. BUSH,REPUBLICAN,15915
2000,SOUTH CAROLINA,SC,Union,45087,GEORGE W. BUSH,REPUBLICAN,5768
2000,SOUTH CAROLINA,SC,Williamsburg,45089,AL GORE,DEMOCRAT,6723
2000,SOUTH CAROLINA,SC,York,45091,GEORGE W. BUSH,REPUBLICAN,33776
2000,SOUTH DAKOTA,SD,Aurora,46003,GEORGE W. BUSH,REPUBLICAN,847
2000,SOUTH DAKOTA,SD,Beadle,46005,GEORGE W. BUSH,REPUBLICAN,4347
2000,SOUTH DAKOTA,SD,Bennett,46007,GEORGE W. BUSH,REPUBLICAN,712
2000,SOUTH DAKOTA,SD,Bon Homme,46009,GEORGE W. BUSH,REPUBLICAN,1901
2000,SOUTH DAKOTA,SD,Brookings,46011,GEORGE W. BUSH,REPUBLICAN,6212
2000,SOUTH DAKOTA,SD,Brown,46013,GEORGE W. BUSH,REPUBLICAN,9060
2000,SOUTH DAKOTA,SD,Brule,46015,GEORGE W. BUSH,REPUBLICAN,1268
2000,SOUTH DAKOTA,SD,Buffalo,46017,AL GORE,DEMOCRAT,256
2000,SOUTH DAKOTA,SD,Butte,46019,GEORGE W. BUSH,REPUBLICAN,2760
2000,SOUTH DAKOTA,SD,Campbell,46021,GEORGE W. BUSH,REPUBLICAN,739
2000,SOUTH DAKOTA,SD,Charles Mix,46023,GEORGE W. BUSH,REPUBLICAN,2205
2000,SOUTH DAKOTA,SD,Clark,46025,GEORGE W. BUSH,REPUBLICAN,1272
2000,SOUTH DAKOTA,SD,Clay,46027,AL GORE,DEMOCRAT,2638
2000,SOUTH DAKOTA,SD,Codington,46029,GEORGE W. BUSH,REPUBLICAN,6718
2000,SOUTH DAKOTA,SD,Corson,46031,GEORGE W. BUSH,REPUBLICAN,629
2000,SOUTH DAKOTA,SD,Custer,46033,GEORGE W. BUSH,REPUBLICAN,2495
2000,SOUTH DAKOTA,SD,Davison,46035,GEORGE W. BUSH,REPUBLICAN,4445
2000,SOUTH DAKOTA,SD,Day,46037,GEORGE W. BUSH,REPUBLICAN,1623
2000,SOUTH DAKOTA,SD,Deuel,46039,GEORGE W. BUSH,REPUBLICAN,1245
2000,SOUTH DAKOTA,SD,Dewey,46041,AL GORE,DEMOCRAT,880
2000,SOUTH DAKOTA,SD,Douglas,46043,GEORGE W. BUSH,REPUBLICAN,1311
2000,SOUTH DAKOTA,SD,Edmunds,46045,GEORGE W. BUSH,REPUBLICAN,1257
2000,SOUTH DAKOTA,SD,Fall River,46047,GEORGE W. BUSH,REPUBLICAN,2185
2000,SOUTH DAKOTA,SD,Faulk,46049,GEORGE W. BUSH,REPUBLICAN,904
2000,SOUTH DAKOTA,SD,Grant,46051,GEORGE W. BUSH,REPUBLICAN,2235
2000,SOUTH DAKOTA,SD,Gregory,46053,GEORGE W. BUSH,REPUBLICAN,1487
2000,SOUTH DAKOTA,SD,Haakon,46055,GEORGE W. BUSH,REPUBLICAN,938
2000,SOUTH DAKOTA,SD,Hamlin,46057,GEORGE W. BUSH,REPUBLICAN,1731
2000,SOUTH DAKOTA,SD,Hand,46059,GEORGE W. BUSH,REPUBLICAN,1419
2000,SOUTH DAKOTA,SD,Hanson,46061,GEORGE W. BUSH,REPUBLICAN,944
2000,SOUTH DAKOTA,SD,Harding,46063,GEORGE W. BUSH,REPUBLICAN,650
2000,SOUTH DAKOTA,SD,Hughes,46065,GEORGE W. BUSH,REPUBLICAN,5188
2000,SOUTH DAKOTA,SD,Hutchinson,46067,GEORGE W. BUSH,REPUBLICAN,2497
2000,SOUTH DAKOTA,SD,Hyde,46069,GEORGE W. BUSH,REPUBLICAN,592
2000,SOUTH DAKOTA,SD,Jackson,46071,GEORGE W. BUSH,REPUBLICAN,687
2000,SOUTH DAKOTA,SD,Jerauld,46073,GEORGE W. BUSH,REPUBLICAN,624
